checking_account,duration,credit_history,purpose,credit_amount,savings_account,employment_since,installment_rate,personal_status_sex,other_debtors,present_residence,property,age,other_installment_plans,housing,number_credits,job,people_liable,telephone,foreign_worker,risk,age_group,credit_amount_group,duration_group,credit_per_month,employment_stability,savings_status,credit_history_simple,age_to_credit_ratio,debt_burden,credit_to_duration_ratio,young_high_credit_flag,high_exposure_flag,critical_high_amount_flag,no_checking_high_credit_flag,checking_risk,history_risk,savings_risk,combined_account_risk,duration_history_interaction,amount_checking_interaction
A14,15,A32,A41,3029,A61,A74,2,A93,A101,2,A123,33,A143,A152,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,201.93333333333334,4-7 years,little,delayed_payments,0.010894684714427203,1514.5,201.93333333333334,0,0,0,0,0,1,3,4,15,0
A11,6,A32,A42,428,A61,A75,2,A92,A101,1,A122,49,A141,A152,1,A173,1,A192,A201,1,45-55,Low,0-12,71.33333333333333,7+ years,little,delayed_payments,0.11448598130841121,214.0,71.33333333333333,0,0,0,0,3,1,3,7,6,1284
A11,18,A32,A40,976,A61,A72,1,A92,A101,2,A123,23,A143,A152,1,A172,1,A191,A201,0,<25,Low,13-24,54.22222222222222,<1 year,little,delayed_payments,0.0235655737704918,976.0,54.22222222222222,0,0,0,0,3,1,3,7,18,2928
A12,12,A32,A49,841,A62,A74,2,A92,A101,4,A121,23,A143,A151,1,A172,1,A191,A201,1,<25,Low,0-12,70.08333333333333,4-7 years,moderate,delayed_payments,0.027348394768133173,420.5,70.08333333333333,0,0,0,0,2,1,2,5,12,1682
A14,30,A34,A43,5771,A61,A74,4,A92,A101,2,A123,25,A143,A152,2,A173,1,A191,A201,1,<25,High,25-36,192.36666666666667,4-7 years,little,other_credits,0.004332004851845434,1442.75,192.36666666666667,1,1,0,1,0,1,3,4,30,0
A14,12,A33,A45,1555,A64,A75,4,A93,A101,4,A124,55,A143,A153,2,A173,2,A191,A201,0,45-55,Medium-Low,0-12,129.58333333333334,7+ years,rich,critical_account,0.03536977491961415,388.75,129.58333333333334,0,0,0,0,0,2,0,2,24,0
A11,24,A32,A40,1285,A65,A74,4,A92,A101,4,A124,32,A143,A151,1,A173,1,A191,A201,0,25-35,Low,13-24,53.541666666666664,4-7 years,unknown,delayed_payments,0.024902723735408562,321.25,53.541666666666664,0,0,0,0,3,1,2,6,24,3855
A13,6,A34,A40,1299,A61,A73,1,A93,A101,1,A121,74,A143,A152,3,A171,2,A191,A202,1,65+,Low,0-12,216.5,1-4 years,little,other_credits,0.05696689761354888,1299.0,216.5,0,0,0,0,1,1,3,5,6,1299
A13,15,A34,A43,1271,A65,A73,3,A93,A101,4,A124,39,A143,A153,2,A173,1,A192,A201,0,35-45,Low,13-24,84.73333333333333,1-4 years,unknown,other_credits,0.03068450039339103,423.6666666666667,84.73333333333333,0,0,0,0,1,1,2,4,15,1271
A14,24,A32,A40,1393,A61,A73,2,A93,A103,2,A121,31,A143,A152,1,A173,1,A192,A201,1,25-35,Medium-Low,13-24,58.041666666666664,1-4 years,little,delayed_payments,0.022254127781765973,696.5,58.041666666666664,0,0,0,0,0,1,3,4,24,0
A11,12,A34,A40,691,A61,A75,4,A93,A101,3,A122,35,A143,A152,2,A173,1,A191,A201,0,25-35,Low,0-12,57.583333333333336,7+ years,little,other_credits,0.05065123010130246,172.75,57.583333333333336,0,0,0,0,3,1,3,7,12,2073
A14,15,A34,A40,5045,A65,A75,1,A92,A101,4,A123,59,A143,A152,1,A173,1,A192,A201,1,55-65,High,13-24,336.3333333333333,7+ years,unknown,other_credits,0.011694747274529236,5045.0,336.3333333333333,0,0,0,1,0,1,2,3,15,0
A11,18,A34,A42,2124,A61,A73,4,A92,A101,4,A121,24,A143,A151,2,A173,1,A191,A201,0,<25,Medium-Low,13-24,118.0,1-4 years,little,other_credits,0.011299435028248588,531.0,118.0,0,0,0,0,3,1,3,7,18,6372
A11,12,A32,A43,2214,A61,A73,4,A93,A101,3,A122,24,A143,A152,1,A172,1,A191,A201,1,<25,Medium-Low,0-12,184.5,1-4 years,little,delayed_payments,0.01084010840108401,553.5,184.5,0,0,0,0,3,1,3,7,12,6642
A14,21,A34,A40,12680,A65,A75,4,A93,A101,4,A124,30,A143,A153,1,A174,1,A192,A201,0,25-35,High,13-24,603.8095238095239,7+ years,unknown,other_credits,0.002365930599369085,3170.0,603.8095238095239,0,0,0,1,0,1,2,3,21,0
A14,24,A34,A40,2463,A62,A74,4,A94,A101,3,A122,27,A143,A152,2,A173,1,A192,A201,1,25-35,Medium-High,13-24,102.625,4-7 years,moderate,other_credits,0.010962241169305725,615.75,102.625,0,0,0,0,0,1,2,3,24,0
A12,12,A32,A43,1155,A61,A75,3,A94,A103,3,A121,40,A141,A152,2,A172,1,A191,A201,1,35-45,Low,0-12,96.25,7+ years,little,delayed_payments,0.03463203463203463,385.0,96.25,0,0,0,0,2,1,3,6,12,2310
A11,30,A32,A42,3108,A61,A72,2,A91,A101,4,A122,31,A143,A152,1,A172,1,A191,A201,0,25-35,Medium-High,25-36,103.6,<1 year,little,delayed_payments,0.009974259974259974,1554.0,103.6,0,0,0,0,3,1,3,7,30,9324
A14,10,A32,A41,2901,A65,A72,1,A92,A101,4,A121,31,A143,A151,1,A173,1,A191,A201,1,25-35,Medium-High,0-12,290.1,<1 year,unknown,delayed_payments,0.010685970355049982,2901.0,290.1,0,0,0,0,0,1,2,3,10,0
A12,12,A34,A42,3617,A61,A75,1,A93,A101,4,A123,28,A143,A151,3,A173,1,A192,A201,1,25-35,Medium-High,0-12,301.4166666666667,7+ years,little,other_credits,0.007741222007188278,3617.0,301.4166666666667,0,0,0,0,2,1,3,6,12,7234
A14,12,A34,A43,1655,A61,A75,2,A93,A101,4,A121,63,A143,A152,2,A172,1,A192,A201,1,55-65,Medium-Low,0-12,137.91666666666666,7+ years,little,other_credits,0.038066465256797584,827.5,137.91666666666666,0,0,0,0,0,1,3,4,12,0
A11,24,A32,A41,2812,A65,A75,2,A92,A101,4,A121,26,A143,A151,1,A173,1,A191,A201,1,25-35,Medium-High,13-24,117.16666666666667,7+ years,unknown,delayed_payments,0.009246088193456615,1406.0,117.16666666666667,0,0,0,0,3,1,2,6,24,8436
A11,36,A34,A46,8065,A61,A73,3,A92,A101,2,A124,25,A143,A152,2,A174,1,A192,A201,0,<25,High,25-36,224.02777777777777,1-4 years,little,other_credits,0.0030998140111593306,2688.3333333333335,224.02777777777777,1,1,0,0,3,1,3,7,36,24195
A14,21,A34,A41,3275,A61,A75,1,A93,A101,4,A123,36,A143,A152,1,A174,1,A192,A201,1,35-45,Medium-High,13-24,155.95238095238096,7+ years,little,other_credits,0.01099236641221374,3275.0,155.95238095238096,0,0,0,0,0,1,3,4,21,0
A14,24,A34,A43,2223,A62,A75,4,A93,A101,4,A122,52,A141,A152,2,A173,1,A191,A201,1,45-55,Medium-Low,13-24,92.625,7+ years,moderate,other_credits,0.023391812865497075,555.75,92.625,0,0,0,0,0,1,2,3,24,0
A13,12,A34,A40,1480,A63,A71,2,A93,A101,4,A124,66,A141,A153,3,A171,1,A191,A201,1,65+,Medium-Low,0-12,123.33333333333333,unemployed,quite rich,other_credits,0.0445945945945946,740.0,123.33333333333333,0,0,0,0,1,1,1,3,12,1480
A11,24,A32,A40,1371,A65,A73,4,A92,A101,4,A121,25,A143,A151,1,A173,1,A191,A201,0,<25,Medium-Low,13-24,57.125,1-4 years,unknown,delayed_payments,0.01823486506199854,342.75,57.125,0,0,0,0,3,1,2,6,24,4113
A14,36,A34,A40,3535,A61,A74,4,A93,A101,4,A123,37,A143,A152,2,A173,1,A192,A201,1,35-45,Medium-High,25-36,98.19444444444444,4-7 years,little,other_credits,0.010466760961810467,883.75,98.19444444444444,0,0,0,0,0,1,3,4,36,0
A11,18,A32,A43,3509,A61,A74,4,A92,A103,1,A121,25,A143,A152,1,A173,1,A191,A201,1,<25,Medium-High,13-24,194.94444444444446,4-7 years,little,delayed_payments,0.007124536905101168,877.25,194.94444444444446,0,0,0,0,3,1,3,7,18,10527
A14,36,A34,A41,5711,A64,A75,4,A93,A101,2,A123,38,A143,A152,2,A174,1,A192,A201,1,35-45,High,25-36,158.63888888888889,7+ years,rich,other_credits,0.0066538259499212046,1427.75,158.63888888888889,0,1,0,1,0,1,0,1,36,0
A12,18,A32,A45,3872,A61,A71,2,A92,A101,4,A123,67,A143,A152,1,A173,1,A192,A201,1,65+,Medium-High,13-24,215.11111111111111,unemployed,little,delayed_payments,0.017303719008264464,1936.0,215.11111111111111,0,0,0,0,2,1,3,6,18,7744
A12,39,A34,A43,4933,A61,A74,2,A93,A103,2,A121,25,A143,A152,2,A173,1,A191,A201,0,<25,High,37-48,126.48717948717949,4-7 years,little,other_credits,0.005067909993918508,2466.5,126.48717948717949,1,1,0,0,2,1,3,6,39,9866
A14,24,A34,A40,1940,A64,A75,4,A93,A101,4,A121,60,A143,A152,1,A173,1,A192,A201,1,55-65,Medium-Low,13-24,80.83333333333333,7+ years,rich,other_credits,0.030927835051546393,485.0,80.83333333333333,0,0,0,0,0,1,0,1,24,0
A12,12,A30,A48,1410,A61,A73,2,A93,A101,2,A121,31,A143,A152,1,A172,1,A192,A201,1,25-35,Medium-Low,0-12,117.5,1-4 years,little,no_credits,0.02198581560283688,705.0,117.5,0,0,0,0,2,0,3,5,0,2820
A12,12,A32,A40,836,A62,A72,4,A92,A101,2,A122,23,A141,A152,1,A172,1,A191,A201,0,<25,Low,0-12,69.66666666666667,<1 year,moderate,delayed_payments,0.02751196172248804,209.0,69.66666666666667,0,0,0,0,2,1,2,5,12,1672
A12,20,A32,A41,6468,A65,A71,1,A91,A101,4,A121,60,A143,A152,1,A174,1,A192,A201,1,55-65,High,13-24,323.4,unemployed,unknown,delayed_payments,0.00927643784786642,6468.0,323.4,0,0,0,0,2,1,2,5,20,12936
A12,18,A32,A49,1941,A64,A73,4,A93,A101,2,A122,35,A143,A152,1,A172,1,A192,A201,1,25-35,Medium-Low,13-24,107.83333333333333,1-4 years,rich,delayed_payments,0.018031942297784646,485.25,107.83333333333333,0,0,0,0,2,1,0,3,18,3882
A14,22,A32,A43,2675,A63,A75,3,A93,A101,4,A123,40,A143,A152,1,A173,1,A191,A201,1,35-45,Medium-High,13-24,121.5909090909091,7+ years,quite rich,delayed_payments,0.014953271028037384,891.6666666666666,121.5909090909091,0,0,0,0,0,1,1,2,22,0
A14,48,A34,A41,2751,A65,A75,4,A93,A101,3,A123,38,A143,A152,2,A173,2,A192,A201,1,35-45,Medium-High,37-48,57.3125,7+ years,unknown,other_credits,0.013813158851326791,687.75,57.3125,0,0,0,0,0,1,2,3,48,0
A12,48,A33,A46,6224,A61,A75,4,A93,A101,4,A124,50,A143,A153,1,A173,1,A191,A201,0,45-55,High,37-48,129.66666666666666,7+ years,little,critical_account,0.008033419023136246,1556.0,129.66666666666666,0,1,1,0,2,2,3,7,96,12448
A11,40,A34,A46,5998,A61,A73,4,A93,A101,3,A124,27,A141,A152,1,A173,1,A192,A201,0,25-35,High,37-48,149.95,1-4 years,little,other_credits,0.004501500500166723,1499.5,149.95,1,1,0,0,3,1,3,7,40,17994
A12,21,A32,A49,1188,A61,A75,2,A92,A101,4,A122,39,A143,A152,1,A173,2,A191,A201,0,35-45,Low,13-24,56.57142857142857,7+ years,little,delayed_payments,0.03282828282828283,594.0,56.57142857142857,0,0,0,0,2,1,3,6,21,2376
A14,24,A32,A41,6313,A65,A75,3,A93,A101,4,A123,41,A143,A152,1,A174,2,A192,A201,1,35-45,High,13-24,263.0416666666667,7+ years,unknown,delayed_payments,0.006494535086329796,2104.3333333333335,263.0416666666667,0,0,0,1,0,1,2,3,24,0
A14,6,A34,A42,1221,A65,A73,1,A94,A101,2,A122,27,A143,A152,2,A173,1,A191,A201,1,25-35,Low,0-12,203.5,1-4 years,unknown,other_credits,0.022113022113022112,1221.0,203.5,0,0,0,0,0,1,2,3,6,0
A13,24,A32,A42,2892,A61,A75,3,A91,A101,4,A124,51,A143,A153,1,A173,1,A191,A201,1,45-55,Medium-High,13-24,120.5,7+ years,little,delayed_payments,0.017634854771784232,964.0,120.5,0,0,0,0,1,1,3,5,24,2892
A14,24,A32,A42,3062,A63,A75,4,A93,A101,3,A124,32,A143,A151,1,A173,1,A192,A201,1,25-35,Medium-High,13-24,127.58333333333333,7+ years,quite rich,delayed_payments,0.010450685826257348,765.5,127.58333333333333,0,0,0,0,0,1,1,2,24,0
A14,9,A32,A42,2301,A62,A72,2,A92,A101,4,A122,22,A143,A151,1,A173,1,A191,A201,1,<25,Medium-Low,0-12,255.66666666666666,<1 year,moderate,delayed_payments,0.009561060408518035,1150.5,255.66666666666666,0,0,0,0,0,1,2,3,9,0
A11,18,A32,A41,7511,A65,A75,1,A93,A101,4,A122,51,A143,A153,1,A173,2,A192,A201,0,45-55,High,13-24,417.27777777777777,7+ years,unknown,delayed_payments,0.006790041272799894,7511.0,417.27777777777777,0,0,0,0,3,1,2,6,18,22533
A14,12,A34,A42,1258,A61,A72,2,A92,A101,4,A122,22,A143,A151,2,A172,1,A191,A201,1,<25,Low,0-12,104.83333333333333,<1 year,little,other_credits,0.017488076311605722,629.0,104.83333333333333,0,0,0,0,0,1,3,4,12,0
A14,24,A33,A40,717,A65,A75,4,A94,A101,4,A123,54,A143,A152,2,A173,1,A192,A201,1,45-55,Low,13-24,29.875,7+ years,unknown,critical_account,0.07531380753138076,179.25,29.875,0,0,0,0,0,2,2,4,48,0
A12,9,A32,A40,1549,A65,A72,4,A93,A101,2,A121,35,A143,A152,1,A171,1,A191,A201,1,25-35,Medium-Low,0-12,172.11111111111111,<1 year,unknown,delayed_payments,0.022595222724338282,387.25,172.11111111111111,0,0,0,0,2,1,2,5,9,3098
A14,24,A34,A46,1597,A61,A75,4,A93,A101,4,A124,54,A143,A153,2,A173,2,A191,A201,1,45-55,Medium-Low,13-24,66.54166666666667,7+ years,little,other_credits,0.033813400125234816,399.25,66.54166666666667,0,0,0,0,0,1,3,4,24,0
A12,18,A34,A43,1795,A61,A75,3,A92,A103,4,A121,48,A141,A151,2,A172,1,A192,A201,1,45-55,Medium-Low,13-24,99.72222222222223,7+ years,little,other_credits,0.026740947075208913,598.3333333333334,99.72222222222223,0,0,0,0,2,1,3,6,18,3590
A11,20,A34,A42,4272,A61,A75,1,A92,A101,4,A122,24,A143,A152,2,A173,1,A191,A201,1,<25,High,13-24,213.6,7+ years,little,other_credits,0.0056179775280898875,4272.0,213.6,1,0,0,0,3,1,3,7,20,12816
A14,12,A34,A43,976,A65,A75,4,A93,A101,4,A123,35,A143,A152,2,A173,1,A191,A201,1,25-35,Low,0-12,81.33333333333333,7+ years,unknown,other_credits,0.035860655737704916,244.0,81.33333333333333,0,0,0,0,0,1,2,3,12,0
A12,12,A32,A40,7472,A65,A71,1,A92,A101,2,A121,24,A143,A151,1,A171,1,A191,A201,1,<25,High,0-12,622.6666666666666,unemployed,unknown,delayed_payments,0.0032119914346895075,7472.0,622.6666666666666,1,0,0,0,2,1,2,5,12,14944
A11,36,A32,A40,9271,A61,A74,2,A93,A101,1,A123,24,A143,A152,1,A173,1,A192,A201,0,<25,High,25-36,257.52777777777777,4-7 years,little,delayed_payments,0.0025887175062021357,4635.5,257.52777777777777,1,1,0,0,3,1,3,7,36,27813
A12,6,A32,A43,590,A61,A72,3,A94,A101,3,A121,26,A143,A152,1,A172,1,A191,A202,1,25-35,Low,0-12,98.33333333333333,<1 year,little,delayed_payments,0.04406779661016949,196.66666666666666,98.33333333333333,0,0,0,0,2,1,3,6,6,1180
A14,12,A34,A43,930,A65,A75,4,A93,A101,4,A121,65,A143,A152,4,A173,1,A191,A201,1,55-65,Low,0-12,77.5,7+ years,unknown,other_credits,0.06989247311827956,232.5,77.5,0,0,0,0,0,1,2,3,12,0
A12,42,A31,A41,9283,A61,A71,1,A93,A101,2,A124,55,A141,A153,1,A174,1,A192,A201,1,45-55,High,37-48,221.02380952380952,unemployed,little,good_credits,0.0059248087902617685,9283.0,221.02380952380952,0,1,0,0,2,0,3,5,0,18566
A12,15,A30,A40,1778,A61,A72,2,A92,A101,1,A121,26,A143,A151,2,A171,1,A191,A201,0,25-35,Medium-Low,13-24,118.53333333333333,<1 year,little,no_credits,0.014623172103487065,889.0,118.53333333333333,0,0,0,0,2,0,3,5,0,3556
A12,8,A32,A49,907,A61,A72,3,A94,A101,2,A121,26,A143,A152,1,A173,1,A192,A201,1,25-35,Low,0-12,113.375,<1 year,little,delayed_payments,0.02866593164277839,302.3333333333333,113.375,0,0,0,0,2,1,3,6,8,1814
A12,6,A32,A43,484,A61,A74,3,A94,A103,3,A121,28,A141,A152,1,A172,1,A191,A201,1,25-35,Low,0-12,80.66666666666667,4-7 years,little,delayed_payments,0.05785123966942149,161.33333333333334,80.66666666666667,0,0,0,0,2,1,3,6,6,968
A11,36,A34,A41,9629,A61,A74,4,A93,A101,4,A123,24,A143,A152,2,A173,1,A192,A201,0,<25,High,25-36,267.47222222222223,4-7 years,little,other_credits,0.0024924706615432547,2407.25,267.47222222222223,1,1,0,0,3,1,3,7,36,28887
A11,48,A32,A44,3051,A61,A73,3,A93,A101,4,A123,54,A143,A152,1,A173,1,A191,A201,0,45-55,Medium-High,37-48,63.5625,1-4 years,little,delayed_payments,0.017699115044247787,1017.0,63.5625,0,0,0,0,3,1,3,7,48,9153
A11,48,A32,A40,3931,A61,A74,4,A93,A101,4,A124,46,A143,A153,1,A173,2,A191,A201,0,45-55,Medium-High,37-48,81.89583333333333,4-7 years,little,delayed_payments,0.01170185703383363,982.75,81.89583333333333,0,0,0,0,3,1,3,7,48,11793
A12,36,A33,A40,7432,A61,A73,2,A92,A101,2,A122,54,A143,A151,1,A173,1,A191,A201,1,45-55,High,25-36,206.44444444444446,1-4 years,little,critical_account,0.007265877287405812,3716.0,206.44444444444446,0,1,1,0,2,2,3,7,72,14864
A14,6,A32,A44,1338,A63,A73,1,A91,A101,4,A121,62,A143,A152,1,A173,1,A191,A201,1,55-65,Low,0-12,223.0,1-4 years,quite rich,delayed_payments,0.04633781763826607,1338.0,223.0,0,0,0,0,0,1,1,2,6,0
A14,6,A34,A43,1554,A61,A74,1,A92,A101,2,A123,24,A143,A151,2,A173,1,A192,A201,1,<25,Medium-Low,0-12,259.0,4-7 years,little,other_credits,0.015444015444015444,1554.0,259.0,0,0,0,0,0,1,3,4,6,0
A11,36,A32,A410,15857,A61,A71,2,A91,A102,3,A123,43,A143,A152,1,A174,1,A191,A201,1,35-45,High,25-36,440.47222222222223,unemployed,little,delayed_payments,0.0027117361417670427,7928.5,440.47222222222223,0,1,0,0,3,1,3,7,36,47571
A11,18,A32,A43,1345,A61,A73,4,A94,A101,3,A121,26,A141,A152,1,A173,1,A191,A201,0,25-35,Low,13-24,74.72222222222223,1-4 years,little,delayed_payments,0.019330855018587362,336.25,74.72222222222223,0,0,0,0,3,1,3,7,18,4035
A14,12,A32,A40,1101,A61,A73,3,A94,A101,2,A121,27,A143,A152,2,A173,1,A192,A201,1,25-35,Low,0-12,91.75,1-4 years,little,delayed_payments,0.02452316076294278,367.0,91.75,0,0,0,0,0,1,3,4,12,0
A13,12,A32,A43,3016,A61,A73,3,A94,A101,1,A123,24,A143,A152,1,A173,1,A191,A201,1,<25,Medium-High,0-12,251.33333333333334,1-4 years,little,delayed_payments,0.007957559681697613,1005.3333333333334,251.33333333333334,0,0,0,0,1,1,3,5,12,3016
A11,36,A32,A42,2712,A61,A75,2,A93,A101,2,A122,41,A141,A152,1,A173,2,A191,A201,0,35-45,Medium-High,25-36,75.33333333333333,7+ years,little,delayed_payments,0.015117994100294985,1356.0,75.33333333333333,0,0,0,0,3,1,3,7,36,8136
A11,8,A34,A40,731,A61,A75,4,A93,A101,4,A121,47,A143,A152,2,A172,1,A191,A201,1,45-55,Low,0-12,91.375,7+ years,little,other_credits,0.06429548563611491,182.75,91.375,0,0,0,0,3,1,3,7,8,2193
A14,18,A34,A42,3780,A61,A72,3,A91,A101,2,A123,35,A143,A152,2,A174,1,A192,A201,1,25-35,Medium-High,13-24,210.0,<1 year,little,other_credits,0.009259259259259259,1260.0,210.0,0,0,0,0,0,1,3,4,18,0
A11,21,A34,A40,1602,A61,A75,4,A94,A101,3,A123,30,A143,A152,2,A173,1,A192,A201,1,25-35,Medium-Low,13-24,76.28571428571429,7+ years,little,other_credits,0.018726591760299626,400.5,76.28571428571429,0,0,0,0,3,1,3,7,21,4806
A11,18,A34,A40,3966,A61,A75,1,A92,A101,4,A121,33,A141,A151,3,A173,1,A192,A201,0,25-35,Medium-High,13-24,220.33333333333334,7+ years,little,other_credits,0.00832072617246596,3966.0,220.33333333333334,0,0,0,0,3,1,3,7,18,11898
A14,18,A30,A49,4165,A61,A73,2,A93,A101,2,A123,36,A142,A152,2,A173,2,A191,A201,0,35-45,High,13-24,231.38888888888889,1-4 years,little,no_credits,0.008643457382953182,2082.5,231.38888888888889,0,0,0,1,0,0,3,3,0,0
A11,36,A32,A41,8335,A65,A75,3,A93,A101,4,A124,47,A143,A153,1,A173,1,A191,A201,0,45-55,High,25-36,231.52777777777777,7+ years,unknown,delayed_payments,0.005638872225554889,2778.3333333333335,231.52777777777777,0,1,0,0,3,1,2,6,36,25005
A12,48,A33,A49,6681,A65,A73,4,A93,A101,4,A124,38,A143,A153,1,A173,2,A192,A201,1,35-45,High,37-48,139.1875,1-4 years,unknown,critical_account,0.005687771291722796,1670.25,139.1875,0,1,1,0,2,2,2,6,96,13362
A14,24,A33,A49,2375,A63,A73,4,A93,A101,2,A123,44,A143,A152,2,A173,2,A192,A201,1,35-45,Medium-High,13-24,98.95833333333333,1-4 years,quite rich,critical_account,0.018526315789473686,593.75,98.95833333333333,0,0,1,0,0,2,1,3,48,0
A11,18,A32,A40,1216,A61,A72,4,A92,A101,3,A123,23,A143,A151,1,A173,1,A192,A201,0,<25,Low,13-24,67.55555555555556,<1 year,little,delayed_payments,0.018914473684210526,304.0,67.55555555555556,0,0,0,0,3,1,3,7,18,3648
A11,45,A30,A49,11816,A61,A75,2,A93,A101,4,A123,29,A143,A151,2,A173,1,A191,A201,0,25-35,High,37-48,262.5777777777778,7+ years,little,no_credits,0.0024542992552471225,5908.0,262.5777777777778,1,1,0,0,3,0,3,6,0,35448
A12,24,A32,A43,5084,A65,A75,2,A92,A101,4,A123,42,A143,A152,1,A173,1,A192,A201,1,35-45,High,13-24,211.83333333333334,7+ years,unknown,delayed_payments,0.008261211644374508,2542.0,211.83333333333334,0,0,0,0,2,1,2,5,24,10168
A13,15,A32,A43,2327,A61,A72,2,A92,A101,3,A121,25,A143,A152,1,A172,1,A191,A201,0,<25,Medium-High,13-24,155.13333333333333,<1 year,little,delayed_payments,0.010743446497636441,1163.5,155.13333333333333,0,0,0,0,1,1,3,5,15,2327
A11,12,A30,A40,1082,A61,A73,4,A93,A101,4,A123,48,A141,A152,2,A173,1,A191,A201,0,45-55,Low,0-12,90.16666666666667,1-4 years,little,no_credits,0.04436229205175601,270.5,90.16666666666667,0,0,0,0,3,0,3,6,0,3246
A14,12,A32,A43,886,A65,A73,4,A92,A101,2,A123,21,A143,A152,1,A173,1,A191,A201,1,<25,Low,0-12,73.83333333333333,1-4 years,unknown,delayed_payments,0.023702031602708805,221.5,73.83333333333333,0,0,0,0,0,1,2,3,12,0
A14,4,A32,A42,601,A61,A72,1,A92,A101,3,A121,23,A143,A151,1,A172,2,A191,A201,1,<25,Low,0-12,150.25,<1 year,little,delayed_payments,0.03826955074875208,601.0,150.25,0,0,0,0,0,1,3,4,4,0
A11,24,A34,A41,2957,A61,A75,4,A93,A101,4,A122,63,A143,A152,2,A173,1,A192,A201,1,55-65,Medium-High,13-24,123.20833333333333,7+ years,little,other_credits,0.021305377071356105,739.25,123.20833333333333,0,0,0,0,3,1,3,7,24,8871
A14,24,A34,A43,2611,A61,A75,4,A94,A102,3,A121,46,A143,A152,2,A173,1,A191,A201,1,45-55,Medium-High,13-24,108.79166666666667,7+ years,little,other_credits,0.017617770968977403,652.75,108.79166666666667,0,0,0,0,0,1,3,4,24,0
A11,36,A32,A42,5179,A61,A74,4,A93,A101,2,A122,29,A143,A152,1,A173,1,A191,A201,0,25-35,High,25-36,143.86111111111111,4-7 years,little,delayed_payments,0.005599536590075304,1294.75,143.86111111111111,1,1,0,0,3,1,3,7,36,15537
A14,21,A33,A41,2993,A61,A73,3,A93,A101,2,A121,28,A142,A152,2,A172,1,A191,A201,1,25-35,Medium-High,13-24,142.52380952380952,1-4 years,little,critical_account,0.009355162044771133,997.6666666666666,142.52380952380952,0,0,1,0,0,2,3,5,42,0
A14,18,A32,A45,1943,A61,A72,4,A92,A101,4,A121,23,A143,A152,1,A173,1,A191,A201,0,<25,Medium-Low,13-24,107.94444444444444,<1 year,little,delayed_payments,0.011837364899639732,485.75,107.94444444444444,0,0,0,0,0,1,3,4,18,0
A14,24,A31,A49,1559,A61,A74,4,A93,A101,4,A123,50,A141,A152,1,A173,1,A192,A201,1,45-55,Medium-Low,13-24,64.95833333333333,4-7 years,little,good_credits,0.03207184092366902,389.75,64.95833333333333,0,0,0,0,0,0,3,3,0,0
A14,18,A32,A42,3422,A61,A75,4,A93,A101,4,A122,47,A141,A152,3,A173,2,A192,A201,1,45-55,Medium-High,13-24,190.11111111111111,7+ years,little,delayed_payments,0.013734658094681473,855.5,190.11111111111111,0,0,0,0,0,1,3,4,18,0
A12,21,A32,A42,3976,A65,A74,2,A93,A101,3,A123,35,A143,A152,1,A173,1,A192,A201,1,25-35,High,13-24,189.33333333333334,4-7 years,unknown,delayed_payments,0.008802816901408451,1988.0,189.33333333333334,0,0,0,0,2,1,2,5,21,7952
A14,18,A32,A40,6761,A65,A73,2,A93,A101,4,A123,68,A143,A151,2,A173,1,A191,A201,0,65+,High,13-24,375.6111111111111,1-4 years,unknown,delayed_payments,0.010057683774589557,3380.5,375.6111111111111,0,0,0,1,0,1,2,3,18,0
A14,24,A32,A40,1249,A61,A72,4,A94,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,1,25-35,Low,13-24,52.041666666666664,<1 year,little,delayed_payments,0.02241793434747798,312.25,52.041666666666664,0,0,0,0,0,1,3,4,24,0
A11,9,A32,A43,1364,A61,A74,3,A93,A101,4,A121,59,A143,A152,1,A173,1,A191,A201,1,55-65,Low,0-12,151.55555555555554,4-7 years,little,delayed_payments,0.04325513196480939,454.6666666666667,151.55555555555554,0,0,0,0,3,1,3,7,9,4092
A11,12,A32,A43,709,A61,A75,4,A93,A101,4,A121,57,A142,A152,1,A172,1,A191,A201,0,55-65,Low,0-12,59.083333333333336,7+ years,little,delayed_payments,0.08039492242595205,177.25,59.083333333333336,0,0,0,0,3,1,3,7,12,2127
A11,20,A34,A40,2235,A61,A73,4,A94,A103,2,A122,33,A141,A151,2,A173,1,A191,A202,0,25-35,Medium-Low,13-24,111.75,1-4 years,little,other_credits,0.01476510067114094,558.75,111.75,0,0,0,0,3,1,3,7,20,6705
A14,24,A34,A41,4042,A65,A74,3,A93,A101,4,A122,43,A143,A152,2,A173,1,A192,A201,1,35-45,High,13-24,168.41666666666666,4-7 years,unknown,other_credits,0.010638297872340425,1347.3333333333333,168.41666666666666,0,0,0,1,0,1,2,3,24,0
A14,15,A34,A43,1471,A61,A73,4,A93,A101,4,A124,35,A143,A153,2,A173,1,A192,A201,1,25-35,Medium-Low,13-24,98.06666666666666,1-4 years,little,other_credits,0.02379333786539769,367.75,98.06666666666666,0,0,0,0,0,1,3,4,15,0
A11,18,A31,A40,1442,A61,A74,4,A93,A101,4,A124,32,A143,A153,2,A172,2,A191,A201,0,25-35,Medium-Low,13-24,80.11111111111111,4-7 years,little,good_credits,0.022191400832177532,360.5,80.11111111111111,0,0,0,0,3,0,3,6,0,4326
